City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
526,Garmsar,IR,2022-07-25 14:41:58,35.2182,52.3409,98.83,20,0,13.44,clear sky
527,Ampanihy,MG,2022-07-25 14:41:58,-24.7,44.75,69.08,64,44,9.51,scattered clouds
528,Kautokeino,NO,2022-07-25 14:41:58,69.0125,23.0412,50.99,97,100,5.91,overcast clouds
529,Hurghada,EG,2022-07-25 14:41:59,27.2574,33.8129,102.24,14,0,3.44,clear sky
530,Daru,PG,2022-07-25 14:41:59,-9.0763,143.2092,76.14,84,100,16.4,overcast clouds
531,Chiredzi,ZW,2022-07-25 14:42:00,-21.05,31.6667,65.88,63,92,7.02,overcast clouds
532,Saint-Francois,FR,2022-07-25 14:42:00,46.4154,3.9054,85.44,39,0,14.97,clear sky
533,Payo,ID,2022-07-25 14:42:01,-3.7508,103.6372,73.94,98,100,2.46,light rain
534,Monroe,US,2022-07-25 14:42:01,43.1501,-77.6831,75.85,72,75,9.22,broken clouds
535,Havre,FR,2022-07-25 14:42:01,49.5833,0.3333,81.19,88,100,20.71,overcast clouds
536,Jamame,SO,2022-07-25 14:42:02,0.0722,42.7506,76.51,74,95,14.63,overcast clouds
537,Castanos,MX,2022-07-25 14:42:02,26.7833,-101.4167,80.35,61,66,3.42,broken clouds
538,Dargaville,NZ,2022-07-25 14:42:03,-35.9333,173.8833,60.24,85,56,10.07,broken clouds
539,Nikel,RU,2022-07-25 14:42:03,69.4128,30.222,64.58,54,69,8.28,broken clouds
540,Yashkino,RU,2022-07-25 14:42:03,55.8736,85.4265,53.15,95,92,2.73,overcast clouds
541,Bolshaya Martynovka,RU,2022-07-25 14:42:04,47.271,41.6679,79.45,40,99,10.11,overcast clouds
542,Yerbogachen,RU,2022-07-25 14:42:04,61.2767,108.0108,67.89,80,100,5.17,light rain
543,Manturovo,RU,2022-07-25 14:42:05,58.3353,44.7619,80.65,54,23,0.6,few clouds
544,Fiumicino,IT,2022-07-25 14:42:05,41.7675,12.2291,99.34,57,0,16.11,clear sky
545,Kadirli,TR,2022-07-25 14:42:05,37.3739,36.0961,98.2,15,0,7.92,clear sky
546,Killybegs,IE,2022-07-25 14:42:06,54.6333,-8.45,60.51,76,95,18.97,overcast clouds
547,Taksimo,RU,2022-07-25 14:42:06,56.3444,114.8794,66.72,75,57,3.78,broken clouds
548,Paka,MY,2022-07-25 14:42:07,4.6374,103.4368,80.53,89,58,0.0,broken clouds
549,Tupsan,PH,2022-07-25 14:43:07,9.1992,124.7769,81.32,81,100,5.55,overcast clouds
550,Mwinilunga,ZM,2022-07-25 14:43:07,-11.7358,24.4293,78.58,21,8,7.54,clear sky
551,Comodoro Rivadavia,AR,2022-07-25 14:42:19,-45.8667,-67.5,40.86,81,75,3.44,broken clouds
552,Northam,GB,2022-07-25 14:39:54,51.0333,-4.2167,66.38,71,32,19.13,scattered clouds
553,Emba,KZ,2022-07-25 14:43:08,48.8264,58.1442,85.26,29,99,7.58,light rain
554,Sangar,RU,2022-07-25 14:43:09,63.9242,127.4739,64.87,68,40,3.78,scattered clouds
555,Lima,PE,2022-07-25 14:40:15,-12.0432,-77.0282,61.9,84,100,6.91,overcast clouds
556,Broome,US,2022-07-25 14:43:09,42.2506,-75.833,78.01,85,100,10.0,overcast clouds
557,Nouadhibou,MR,2022-07-25 14:43:09,20.931,-17.0347,82.38,65,5,23.02,sand
558,Sabancuy,MX,2022-07-25 14:43:10,18.9667,-91.1833,83.57,64,32,5.68,scattered clouds
559,Upington,ZA,2022-07-25 14:43:10,-28.4478,21.2561,75.58,15,0,8.05,clear sky
560,Zalantun,CN,2022-07-25 14:43:11,48.0,122.7167,66.11,91,33,2.3,scattered clouds
561,Phan Thiet,VN,2022-07-25 14:39:56,10.9333,108.1,78.94,89,86,4.68,overcast clouds
562,Alofi,NU,2022-07-25 14:43:11,-19.0595,-169.9187,67.89,77,40,4.61,scattered clouds
563,Ronneby,SE,2022-07-25 14:43:12,56.21,15.276,79.3,50,0,16.11,clear sky
564,Aktyubinskiy,RU,2022-07-25 14:43:12,54.8137,52.8056,69.42,80,63,1.86,moderate rain
565,Khazar,RU,2022-07-25 14:43:12,41.9974,48.3332,79.48,49,36,9.71,scattered clouds
566,San Angelo,US,2022-07-25 14:40:51,31.4638,-100.437,86.95,51,0,11.5,clear sky
567,Kristiinankaupunki,FI,2022-07-25 14:43:13,62.2743,21.376,65.93,76,97,15.59,overcast clouds
568,Roseland,US,2022-07-25 14:43:13,38.4221,-122.728,65.48,79,100,1.01,overcast clouds
569,Sorland,NO,2022-07-25 14:41:39,67.667,12.6934,55.26,100,100,11.5,light intensity drizzle
570,Taltal,CL,2022-07-25 14:43:14,-25.4,-70.4833,60.49,71,0,7.52,clear sky
571,Manokwari,ID,2022-07-25 14:43:14,-0.8667,134.0833,78.28,82,78,1.45,broken clouds
572,Palmer,US,2022-07-25 14:43:15,42.1584,-72.3287,84.65,75,75,13.8,broken clouds
573,Hami,CN,2022-07-25 14:39:11,42.8,93.45,87.35,15,86,12.01,overcast clouds
574,La Sarre,CA,2022-07-25 14:43:15,48.8002,-79.1996,54.68,87,92,13.18,overcast clouds
575,Freeport,US,2022-07-25 14:43:15,40.6576,-73.5832,87.98,62,20,11.5,few clouds
576,Villefontaine,FR,2022-07-25 14:43:16,45.6125,5.1456,93.96,31,0,12.66,clear sky
577,Mazyr,BY,2022-07-25 14:43:16,52.0495,29.2456,71.04,57,68,8.68,broken clouds
578,Hanting,CN,2022-07-25 14:43:17,36.7708,119.2108,73.27,81,0,9.89,clear sky
579,Racovita,RO,2022-07-25 14:43:17,45.6983,21.6358,92.8,16,2,8.23,clear sky
580,Yaan,NG,2022-07-25 14:43:17,7.3833,8.5667,79.48,81,100,7.76,light rain
581,Komsomolets,KZ,2022-07-25 14:43:18,53.7453,62.0708,76.93,56,46,5.59,scattered clouds
582,Tura,IN,2022-07-25 14:43:18,25.5198,90.2201,73.53,97,51,3.31,broken clouds
583,Nchelenge,ZM,2022-07-25 14:43:19,-9.3451,28.734,79.14,45,9,7.05,clear sky
584,Lixourion,GR,2022-07-25 14:43:19,38.2019,20.4314,86.0,74,0,11.5,clear sky
585,Aloleng,PH,2022-07-25 14:43:19,16.1307,119.7824,81.9,83,100,3.74,light rain
586,Arrifes,PT,2022-07-25 14:43:20,37.7667,-25.7,73.65,83,40,9.22,scattered clouds
587,Mvuma,ZW,2022-07-25 14:43:20,-19.2792,30.5283,66.02,36,7,9.22,clear sky
588,Fort Abbas,PK,2022-07-25 14:43:21,29.1925,72.8536,93.22,54,100,5.66,overcast clouds
589,Misratah,LY,2022-07-25 14:43:21,32.3754,15.0925,86.74,50,0,14.65,clear sky
590,Antofagasta,CL,2022-07-25 14:43:21,-23.65,-70.4,56.48,63,1,6.13,clear sky
591,Kampong Thum,KH,2022-07-25 14:43:22,12.7111,104.8887,80.85,79,26,1.45,scattered clouds
592,Boa Vista,BR,2022-07-25 14:40:30,2.8197,-60.6733,82.38,78,75,3.44,broken clouds
593,Mugur-Aksy,RU,2022-07-25 14:43:22,50.35,90.5,46.65,73,75,4.99,broken clouds
594,Bayshore Gardens,US,2022-07-25 14:43:23,27.4253,-82.5904,89.19,61,0,11.5,clear sky
595,Wanning,CN,2022-07-25 14:43:23,18.8003,110.3967,80.98,83,8,5.7,clear sky
596,Natchitoches,US,2022-07-25 14:43:24,31.7668,-93.1335,86.85,74,40,4.61,scattered clouds
597,Korla,CN,2022-07-25 14:43:24,41.7597,86.1469,91.24,16,100,8.66,overcast clouds
598,Orikum,AL,2022-07-25 14:44:24,40.3253,19.4714,87.22,51,0,12.35,clear sky
599,Bagdarin,RU,2022-07-25 14:44:25,54.4333,113.6,56.34,98,92,2.15,overcast clouds
600,Matlock,GB,2022-07-25 14:44:25,53.1384,-1.5556,72.61,70,41,19.82,scattered clouds
601,Puerto Leguizamo,CO,2022-07-25 14:44:25,-0.1934,-74.7819,82.96,63,89,3.78,overcast clouds
602,Shemgang,BT,2022-07-25 14:44:26,27.2169,90.6579,62.87,98,100,1.43,overcast clouds
603,Murupara,NZ,2022-07-25 14:44:26,-38.4667,176.7,54.12,98,100,9.06,overcast clouds
604,Yumen,CN,2022-07-25 14:44:27,40.2833,97.2,79.32,32,76,1.3,broken clouds
605,Boyuibe,BO,2022-07-25 14:44:27,-20.4167,-63.2833,82.67,44,3,6.89,clear sky
606,Sinnamary,GF,2022-07-25 14:44:28,5.3833,-52.95,85.44,67,71,8.03,broken clouds
607,Nabire,ID,2022-07-25 14:44:28,-3.3667,135.4833,76.41,93,100,4.92,overcast clouds
608,Norilsk,RU,2022-07-25 14:44:28,69.3535,88.2027,60.42,79,55,8.79,broken clouds
609,Ankang,CN,2022-07-25 14:44:29,32.68,109.0172,82.98,76,0,1.41,clear sky
610,Humboldt,US,2022-07-25 14:44:29,40.6665,-123.9178,45.14,48,1,0.6,clear sky
611,Koumac,NC,2022-07-25 14:44:30,-20.5667,164.2833,69.62,84,7,11.34,clear sky
612,Hokitika,NZ,2022-07-25 14:44:30,-42.7167,170.9667,46.58,85,100,7.43,overcast clouds
613,Inta,RU,2022-07-25 14:44:30,66.0317,60.1659,53.67,78,100,16.42,light rain
614,Indapur,IN,2022-07-25 14:44:31,18.3,73.25,77.74,88,99,3.15,overcast clouds
615,Tondano,ID,2022-07-25 14:44:31,1.3038,124.9112,71.69,95,68,3.53,broken clouds
616,Vadso,NO,2022-07-25 14:44:32,70.0744,29.7487,65.28,63,0,12.66,clear sky
617,Aksarka,RU,2022-07-25 14:44:32,66.5606,67.7975,55.71,68,96,18.03,overcast clouds
618,Abnub,EG,2022-07-25 14:44:32,27.2696,31.1511,100.62,10,0,13.35,clear sky
619,Bac Giang,VN,2022-07-25 14:43:06,21.2667,106.2,87.87,81,0,6.78,clear sky
620,Balkanabat,TM,2022-07-25 14:44:33,39.5108,54.3671,86.76,48,82,8.99,broken clouds
621,Aberdeen,GB,2022-07-25 14:43:49,57.1437,-2.0981,58.19,81,75,20.71,broken clouds
622,Perigueux,FR,2022-07-25 14:44:34,45.1833,0.7167,84.76,48,22,1.99,few clouds
623,Yekaterinoslavka,RU,2022-07-25 14:44:34,50.3734,129.1139,66.38,84,1,2.98,clear sky
624,Ballitoville,ZA,2022-07-25 14:44:34,-29.539,31.2144,66.34,45,20,13.8,few clouds
625,Novoshcherbinovskaya,RU,2022-07-25 14:44:35,46.4767,38.6476,82.63,39,100,14.43,overcast clouds
626,Quchan,IR,2022-07-25 14:44:35,37.106,58.5095,83.59,33,0,14.94,clear sky
627,Kulhudhuffushi,MV,2022-07-25 14:44:36,6.6221,73.07,81.82,78,73,14.72,broken clouds
628,Sakaiminato,JP,2022-07-25 14:44:36,35.55,133.2333,78.78,89,75,2.3,broken clouds
629,Asyut,EG,2022-07-25 14:44:37,27.181,31.1837,100.58,10,0,13.62,clear sky
630,Chumikan,RU,2022-07-25 14:44:37,54.7183,135.315,53.83,94,100,8.7,overcast clouds
631,Ekibastuz,KZ,2022-07-25 14:44:37,51.6667,75.3667,77.72,32,3,7.25,clear sky
632,Alexandria,EG,2022-07-25 14:40:21,31.2156,29.9553,88.34,58,0,10.36,clear sky
633,Nouakchott,MR,2022-07-25 14:44:38,18.0858,-15.9785,87.73,69,1,12.77,clear sky
634,Kyaukse,MM,2022-07-25 14:44:38,21.6,96.1333,88.95,56,87,4.56,overcast clouds
635,Wilson,US,2022-07-25 14:44:39,36.1501,-86.2833,82.51,88,0,8.05,clear sky
636,Waipawa,NZ,2022-07-25 14:44:39,-41.4122,175.5153,49.51,94,100,18.14,overcast clouds
637,Tual,ID,2022-07-25 14:44:40,-5.6667,132.75,79.84,85,89,22.57,overcast clouds
638,Alanya,TR,2022-07-25 14:44:40,36.5438,31.9998,89.73,42,0,3.85,clear sky
639,Peniche,PT,2022-07-25 14:44:40,39.3558,-9.3811,85.28,71,3,16.4,clear sky
640,Ancona,IT,2022-07-25 14:43:54,43.55,13.1667,106.84,48,0,10.36,clear sky
641,Itarema,BR,2022-07-25 14:44:41,-2.9248,-39.9167,88.54,44,58,13.49,broken clouds
642,Harij,IN,2022-07-25 14:44:41,23.7,71.9,83.19,79,97,11.83,overcast clouds
643,Balykshi,KZ,2022-07-25 14:45:42,47.0667,51.8667,77.0,65,75,15.66,light intensity shower rain
644,Amga,RU,2022-07-25 14:45:42,60.8953,131.9608,64.38,61,88,7.61,overcast clouds
645,Taoudenni,ML,2022-07-25 14:45:42,22.6783,-3.9836,111.36,10,31,8.32,scattered clouds
646,Mangan,IN,2022-07-25 14:45:43,27.5167,88.5333,74.73,91,91,2.98,overcast clouds
647,Kaifeng,CN,2022-07-25 14:45:43,34.7911,114.3483,77.85,91,88,8.79,overcast clouds
648,La Asuncion,VE,2022-07-25 14:45:44,11.0333,-63.8628,82.13,74,65,13.8,broken clouds
649,Khargapur,IN,2022-07-25 14:45:44,24.823,79.144,79.3,84,100,8.16,moderate rain
650,Todos Santos,MX,2022-07-25 14:45:44,23.45,-110.2167,81.05,88,91,3.33,overcast clouds
651,Benghazi,LY,2022-07-25 14:45:34,32.1167,20.0667,84.96,65,0,17.72,clear sky
652,Mehamn,NO,2022-07-25 14:45:45,71.0357,27.8492,57.15,72,20,8.05,few clouds
653,Amahai,ID,2022-07-25 14:45:45,-3.3333,128.9167,77.13,89,69,4.56,broken clouds
654,Itoman,JP,2022-07-25 14:45:46,26.1247,127.6694,84.22,84,7,4.61,clear sky
655,Deputatskiy,RU,2022-07-25 14:45:46,69.3,139.9,57.33,67,94,2.84,overcast clouds
656,Jiaocheng,CN,2022-07-25 14:45:47,24.6774,116.1389,81.68,74,51,1.16,broken clouds
657,Salalah,OM,2022-07-25 14:45:47,17.0151,54.0924,77.09,100,100,8.05,mist
658,Moose Factory,CA,2022-07-25 14:45:47,51.2585,-80.6094,57.2,94,100,11.5,overcast clouds
659,Pokaran,IN,2022-07-25 14:45:48,26.9167,71.9167,89.15,58,92,10.71,overcast clouds
660,Laiyang,CN,2022-07-25 14:45:48,36.9758,120.7136,70.27,93,0,6.46,clear sky
661,Aland,IN,2022-07-25 14:45:48,17.5667,76.5667,78.28,76,100,7.58,overcast clouds
662,Batticaloa,LK,2022-07-25 14:45:49,7.7102,81.6924,80.13,81,89,5.3,overcast clouds
663,Tarata,BO,2022-07-25 14:45:49,-17.6167,-66.0167,67.08,42,11,2.39,few clouds
664,Praya,CV,2022-07-25 14:45:50,14.9215,-23.5087,82.94,78,40,8.05,scattered clouds
665,Hailar,CN,2022-07-25 14:45:50,49.2,119.7,63.34,92,95,11.14,overcast clouds
666,Aleksandrov Gay,RU,2022-07-25 14:45:50,50.147,48.5704,72.32,58,100,2.62,overcast clouds
667,Gumdag,TM,2022-07-25 14:45:51,39.2061,54.5906,86.25,46,100,14.18,overcast clouds
668,Imeni Babushkina,RU,2022-07-25 14:45:51,59.7573,43.1285,71.56,82,62,6.96,light rain
669,Saint-Augustin,CA,2022-07-25 14:45:52,51.226,-58.6502,59.0,95,100,10.4,overcast clouds
670,Kenai,US,2022-07-25 14:45:52,60.5544,-151.2583,56.03,96,100,6.91,light rain
671,Irbeyskoye,RU,2022-07-25 14:45:52,55.6428,95.4522,54.37,91,86,5.53,overcast clouds
672,Slave Lake,CA,2022-07-25 14:41:10,55.2834,-114.769,58.98,82,100,5.75,overcast clouds
673,Ferkessedougou,CI,2022-07-25 14:45:53,9.6,-5.2,83.59,55,100,4.0,overcast clouds
674,Cadillac,US,2022-07-25 14:44:31,44.2519,-85.4012,63.79,67,100,9.22,overcast clouds
675,Muravlenko,RU,2022-07-25 14:45:54,63.7898,74.523,56.5,64,100,11.81,overcast clouds
676,Svetlogorsk,BY,2022-07-25 14:45:54,52.6333,29.7333,69.82,65,69,10.63,broken clouds
677,Jiehu,CN,2022-07-25 14:45:54,35.5428,118.455,71.89,95,1,2.98,clear sky
678,Mogadishu,SO,2022-07-25 14:45:55,2.0371,45.3438,80.47,74,75,19.57,broken clouds
679,Orito,CO,2022-07-25 14:45:55,0.6766,-76.8771,80.55,72,84,3.33,broken clouds
680,Urmary,RU,2022-07-25 14:45:55,55.6789,47.944,78.91,66,73,2.04,broken clouds
681,Boshan,CN,2022-07-25 14:45:56,36.4833,117.8333,72.93,90,7,6.15,clear sky
682,Paita,PE,2022-07-25 14:45:56,-5.0892,-81.1144,65.32,85,100,12.24,overcast clouds
683,Chunoyar,RU,2022-07-25 14:45:57,57.4467,97.3217,58.26,85,99,6.31,overcast clouds
684,Hervey Bay,AU,2022-07-25 14:45:57,-25.2986,152.8535,57.02,91,0,8.99,clear sky
685,Thanyaburi,TH,2022-07-25 14:45:57,14.0211,100.7343,85.96,74,20,8.05,light rain
686,Inirida,CO,2022-07-25 14:45:58,3.8653,-67.9239,74.44,87,100,4.54,light rain
687,Huejuquilla El Alto,MX,2022-07-25 14:45:58,22.6,-103.8667,64.99,68,100,0.81,overcast clouds
688,Acajutla,SV,2022-07-25 14:45:59,13.5928,-89.8275,82.83,62,96,0.51,overcast clouds
689,Na Klang,TH,2022-07-25 14:45:59,17.3072,102.1889,85.75,98,24,3.94,moderate rain
690,Kyshtovka,RU,2022-07-25 14:46:00,56.555,76.6271,62.26,81,98,5.35,overcast clouds
691,Maniitsoq,GL,2022-07-25 14:47:00,65.4167,-52.9,41.83,91,59,8.7,broken clouds
692,Chara,RU,2022-07-25 14:47:00,56.9064,118.2631,66.54,69,2,3.91,clear sky
693,Vestmannaeyjar,IS,2022-07-25 14:47:01,63.4427,-20.2734,54.59,76,20,9.22,few clouds
694,Fomboni,KM,2022-07-25 14:47:01,-12.28,43.7425,77.07,71,0,13.65,clear sky
695,Panguna,PG,2022-07-25 14:47:02,-6.3164,155.4848,68.14,96,35,2.86,scattered clouds
696,Karratha,AU,2022-07-25 14:47:02,-20.7377,116.8463,68.38,58,0,5.01,clear sky
697,Blagoyevo,RU,2022-07-25 14:47:02,63.3667,47.9167,65.12,51,79,5.39,broken clouds
698,Wenling,CN,2022-07-25 14:47:03,28.3669,121.36,79.95,87,100,6.71,overcast clouds
699,Arroyo,ES,2022-07-25 14:47:04,41.6096,-4.7969,91.15,24,0,9.22,clear sky
700,Hobbs,US,2022-07-25 14:47:04,32.7026,-103.136,82.06,49,0,14.97,clear sky
701,Puerto Madryn,AR,2022-07-25 14:47:04,-42.7692,-65.0385,46.4,78,100,16.24,overcast clouds
702,Chicama,PE,2022-07-25 14:47:05,-7.8447,-79.1469,57.74,73,81,6.33,broken clouds
703,Oriximina,BR,2022-07-25 14:47:05,-1.7656,-55.8661,88.54,52,54,3.78,broken clouds
704,Sao Sebastiao,BR,2022-07-25 14:47:06,-23.76,-45.4097,75.9,61,57,2.64,broken clouds
705,Milazzo,IT,2022-07-25 14:47:06,38.2212,15.2383,91.99,60,0,5.99,clear sky
706,Rio Gallegos,AR,2022-07-25 14:47:07,-51.6226,-69.2181,23.05,63,0,11.5,clear sky
707,Adeje,ES,2022-07-25 14:47:07,28.1227,-16.726,91.87,55,0,16.11,clear sky
708,George,ZA,2022-07-25 14:47:08,-33.963,22.4617,60.35,63,0,11.5,clear sky
709,Floro,NO,2022-07-25 14:47:08,61.5996,5.0328,67.23,100,75,13.8,broken clouds
710,Inongo,CD,2022-07-25 14:47:09,-1.95,18.2667,75.88,72,93,2.39,overcast clouds
711,Raudeberg,NO,2022-07-25 14:47:09,61.9875,5.1352,60.96,96,100,19.86,overcast clouds
